,id_student,login_frequency,total_clicks,activity_std,submission_delay,avg_score,study_status,withdrawal_status,gender,region,highest_education,imd_band,age_band
4960,479305,3795,10065,61.45146293336489,1.0909090909090908,87.36363636363636,finished,didn't withdraw,F,London Region,Lower Than A Level,20-30%,0-35
4961,479343,3340,11240,56.034099787388854,-0.6,83.3,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35
4962,479347,130,274,0.0,2.0,53.0,unfinished,normal withdrawal,M,East Anglian Region,Lower Than A Level,80-90%,0-35
4963,479356,2992,12760,75.01087949260109,-12.5,79.625,finished,didn't withdraw,M,East Anglian Region,HE Qualification,90-100%,35-55
4964,479442,2214,7659,58.54520662392433,-40.111111111111114,69.88888888888889,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,90-100%,0-35
4965,479457,5936,11095,79.06233322235192,-5.0,89.85714285714286,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,90-100%,0-35
4966,479516,1888,3816,57.89705647903156,5.5,77.0,finished,didn't withdraw,F,Scotland,HE Qualification,60-70%,0-35
4967,479519,12570,46240,52.43527655927927,-1.1,75.0,finished,didn't withdraw,F,West Midlands Region,No Formal quals,0-10%,0-35
4968,479522,2355,9640,74.65009285752004,5.2,48.4,finished,didn't withdraw,F,London Region,A Level or Equivalent,40-50%,35-55
4969,479553,3726,7968,61.78866904733836,-1.8333333333333333,74.16666666666667,finished,didn't withdraw,M,Yorkshire Region,HE Qualification,40-50%,0-35
4970,479607,231,782,6.063522437315298,0.5833333333333334,62.541666666666664,finished,didn't withdraw,M,Wales,A Level or Equivalent,20-30%,35-55
4971,479649,918,2542,76.78783595995156,-0.7,62.6,unfinished,normal withdrawal,M,South Region,A Level or Equivalent,0-10%,0-35
4972,479738,1815,4983,58.957206116895065,-0.18181818181818182,65.9090909090909,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,40-50%,35-55
4973,479753,1418,6056,50.06301743089118,-0.16,59.96,unfinished,late withdrawal,F,Scotland,A Level or Equivalent,20-30%,0-35
4974,479764,16164,74220,73.75529140849955,-52.416666666666664,88.41666666666667,finished,didn't withdraw,M,Yorkshire Region,Lower Than A Level,80-90%,0-35
4975,479828,6792,44868,79.34659635385235,-56.333333333333336,54.333333333333336,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,90-100%,0-35
4976,479845,7812,38364,79.25151351999266,-66.08333333333333,79.08333333333333,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35
4977,479848,5656,11165,78.9986503016501,-1.5714285714285714,96.57142857142857,finished,didn't withdraw,M,London Region,A Level or Equivalent,20-30%,0-35
4978,479853,9042,29898,61.361818154881355,-0.8181818181818182,86.9090909090909,finished,didn't withdraw,F,London Region,A Level or Equivalent,0-10%,35-55
4979,479860,26424,107532,73.75529140849955,-66.83333333333333,80.33333333333333,finished,didn't withdraw,M,South West Region,Lower Than A Level,50-60%,35-55
4980,479922,16728,121416,73.75529140849955,-51.25,69.16666666666667,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35
4981,479939,25800,114408,80.00069832097452,-13.166666666666666,69.58333333333333,finished,didn't withdraw,F,North Region,No Formal quals,10-20,0-35
4982,479977,5412,18786,78.59878091663967,-6.0,75.16666666666667,finished,didn't withdraw,F,South Region,A Level or Equivalent,80-90%,0-35
4983,479987,922,4410,52.24925607625907,3.5283018867924527,74.64150943396227,unfinished,late withdrawal,M,Scotland,HE Qualification,60-70%,0-35
4984,480014,14124,63132,73.75529140849955,-43.5,82.83333333333333,finished,didn't withdraw,M,London Region,A Level or Equivalent,70-80%,35-55
4985,480025,452,1280,43.949384376766574,-0.75,57.5,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,80-90%,0-35
4986,480086,1032,2728,58.9670703411267,-0.875,89.0,finished,didn't withdraw,F,South West Region,Lower Than A Level,40-50%,0-35
4987,480115,8020,29104,63.21676853937887,0.618421052631579,80.72368421052632,finished,didn't withdraw,M,South East Region,A Level or Equivalent,70-80%,0-35
4988,480181,888,2358,29.259049096356296,4.333333333333333,62.0,unfinished,late withdrawal,M,North Region,A Level or Equivalent,10-20,0-35
4989,480199,10380,37344,73.77512609795546,-13.083333333333334,84.16666666666667,finished,didn't withdraw,F,London Region,Lower Than A Level,10-20,35-55
4990,480207,17136,37492,67.53705541448791,0.0,82.21428571428571,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,30-40%,0-35
4991,480225,9456,30216,66.46570218864782,0.6666666666666666,48.333333333333336,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,10-20,0-35
4992,480303,472,2572,14.301109716746977,-1.0,65.0,finished,didn't withdraw,M,Wales,Lower Than A Level,50-60%,35-55
4993,480372,657,1179,61.14566585482726,0.2222222222222222,69.55555555555556,finished,didn't withdraw,F,North Western Region,Lower Than A Level,10-20,0-35
4994,480382,1600,3790,57.899432672500936,2.7,75.2,finished,didn't withdraw,M,South East Region,A Level or Equivalent,50-60%,35-55
4995,480458,1836,4536,55.07183318208902,2.888888888888889,72.33333333333333,finished,didn't withdraw,M,Wales,HE Qualification,50-60%,0-35
4996,480507,3542,9152,55.33879990675275,0.36363636363636365,89.9090909090909,finished,didn't withdraw,F,Scotland,Lower Than A Level,60-70%,35-55
4997,480554,2840,8540,52.48275078951925,2.0,88.0,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,0-10%,0-35
4998,480579,2132,6924,52.769309262108024,1.75,76.0,finished,didn't withdraw,F,London Region,A Level or Equivalent,10-20,0-35
4999,480590,2000,6744,58.75225334169977,-49.75,80.0,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,80-90%,0-35
5000,480604,1115,3940,44.71241438347967,4.0,76.4,unfinished,late withdrawal,M,North Western Region,A Level or Equivalent,60-70%,35-55
5001,480650,8041,66792,55.33879990675275,1.7272727272727273,96.45454545454545,finished,didn't withdraw,F,North Region,A Level or Equivalent,10-20,0-35
5002,480667,1470,5526,37.80432074071252,2.0,71.33333333333333,unfinished,late withdrawal,F,West Midlands Region,A Level or Equivalent,50-60%,35-55
5003,480716,3647,8554,79.06233322235192,-3.4285714285714284,56.42857142857143,finished,didn't withdraw,M,South Region,HE Qualification,90-100%,35-55
5004,480815,6410,21470,55.915759423428504,1.1,85.3,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,10-20,0-35
5005,480888,2805,8030,61.45146293336489,0.7272727272727273,86.81818181818181,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,70-80%,35-55
5006,480914,7,8,0.0,-12.0,0.0,unfinished,normal withdrawal,F,East Anglian Region,No Formal quals,10-20,0-35
5007,480928,156,609,7.783117824941563,1.5,21.5,unfinished,normal withdrawal,M,Yorkshire Region,Lower Than A Level,90-100%,0-35
5008,480929,15692,39364,67.48578860866236,0.8443396226415094,91.86792452830188,finished,didn't withdraw,M,South West Region,HE Qualification,60-70%,35-55
5009,480937,11136,55716,73.75529140849955,-25.583333333333332,84.66666666666667,finished,didn't withdraw,M,Yorkshire Region,Lower Than A Level,80-90%,35-55
5010,480938,1694,5187,79.06233322235192,-5.857142857142857,66.28571428571429,finished,didn't withdraw,M,South Region,HE Qualification,50-60%,35-55
5011,480943,3568,10528,67.83312858281957,1.0,76.625,finished,didn't withdraw,M,South Region,Lower Than A Level,90-100%,0-35
5012,480956,3045,6482,74.3718980581995,-3.857142857142857,81.42857142857143,finished,didn't withdraw,M,Scotland,HE Qualification,30-40%,35-55
5013,480959,936,3879,58.62405542278559,-37.44444444444444,75.88888888888889,finished,didn't withdraw,F,London Region,Lower Than A Level,0-10%,0-35
5014,480960,12060,50040,73.75529140849955,-66.83333333333333,88.33333333333333,finished,didn't withdraw,F,London Region,A Level or Equivalent,60-70%,0-35
5015,480981,783,4923,97.51804566729807,-132.66666666666666,53.0,finished,didn't withdraw,M,London Region,Lower Than A Level,30-40%,35-55
5016,480984,23988,103680,73.75529140849955,-68.66666666666667,80.25,finished,didn't withdraw,M,North Region,A Level or Equivalent,10-20,0-35
5017,481010,3707,12419,55.258072219853524,1.7272727272727273,90.81818181818181,finished,didn't withdraw,F,South Region,A Level or Equivalent,50-60%,0-35
5018,481022,162,237,42.35205980465377,-0.6666666666666666,49.0,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,20-30%,0-35
5019,481024,64,188,0.0,2.0,70.0,unfinished,normal withdrawal,F,London Region,A Level or Equivalent,20-30%,35-55
5020,481143,608,1136,50.07595294979205,2.25,61.375,finished,didn't withdraw,F,North Western Region,Lower Than A Level,40-50%,0-35
5021,481150,1656,3924,65.04160219159313,1.0,88.0,finished,didn't withdraw,F,Ireland,A Level or Equivalent,10-20,0-35
5022,481169,4487,52857,72.80559419065642,5.714285714285714,64.57142857142857,unfinished,late withdrawal,M,London Region,A Level or Equivalent,50-60%,35-55
5023,481210,504,2298,45.2403835935584,2.6666666666666665,46.666666666666664,finished,didn't withdraw,F,South Region,Lower Than A Level,90-100%,0-35
5024,481227,1542,6186,96.9460873870066,-128.0,87.0,unfinished,normal withdrawal,M,Wales,A Level or Equivalent,70-80%,35-55
5025,481240,680,2112,84.80241741837315,-58.0,77.25,unfinished,late withdrawal,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35
5026,481314,20228,92636,81.11852597285258,-56.974137931034484,77.18103448275862,finished,didn't withdraw,M,London Region,A Level or Equivalent,30-40%,35-55
5027,481350,14352,51428,65.4608274987909,1.8605769230769231,80.34615384615384,unfinished,late withdrawal,F,Yorkshire Region,A Level or Equivalent,10-20,0-35
5028,481367,620,2122,14.329456840136451,-0.5,80.0,unfinished,late withdrawal,M,North Western Region,A Level or Equivalent,0-10%,0-35
5029,481404,1503,3771,58.62405542278559,-41.333333333333336,77.88888888888889,finished,didn't withdraw,M,North Western Region,Lower Than A Level,0-10%,35-55
5030,481453,8280,52380,73.77512609795546,1.0,87.41666666666667,finished,didn't withdraw,M,London Region,A Level or Equivalent,10-20,35-55
5031,481538,3332,7098,79.06233322235192,-3.7142857142857144,76.57142857142857,finished,didn't withdraw,M,North Western Region,Lower Than A Level,10-20,0-35
5032,481549,12810,28728,67.53705541448791,0.42857142857142855,79.57142857142857,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,0-35
5033,481580,6512,19272,55.29334708601861,0.2727272727272727,81.36363636363636,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,30-40%,0-35
5034,481593,2425,8790,66.12110101926615,-5.6,80.2,finished,didn't withdraw,F,Wales,HE Qualification,70-80%,35-55
5035,481607,3234,20581,55.33879990675275,0.09090909090909091,90.36363636363636,finished,didn't withdraw,F,North Western Region,Lower Than A Level,0-10%,35-55
5036,481618,2428,10876,46.22804622806934,-2.25,96.5,finished,didn't withdraw,M,South East Region,A Level or Equivalent,40-50%,0-35
5037,481667,1584,3072,78.59878091663967,-2.0,57.833333333333336,finished,didn't withdraw,M,Wales,HE Qualification,50-60%,0-35
5038,481717,16476,58776,80.01666493091716,-75.08333333333333,86.25,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,80-90%,0-35
5039,481762,1458,4077,56.7863694584572,-35.888888888888886,71.44444444444444,finished,didn't withdraw,F,East Midlands Region,A Level or Equivalent,10-20,0-35
5040,481772,34,76,0.0,7.0,60.0,finished,didn't withdraw,F,London Region,Lower Than A Level,10-20,0-35
5041,481787,1448,4480,52.769309262108024,-0.25,77.25,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,60-70%,0-35
5042,481790,800,2190,66.29042549886456,-2.0,73.2,finished,didn't withdraw,F,Ireland,A Level or Equivalent,80-90%,0-35
5043,481863,2213,6121,76.29078507570905,-4.782608695652174,72.95652173913044,unfinished,late withdrawal,F,Scotland,A Level or Equivalent,60-70%,0-35
5044,481884,516,2328,52.86379332928436,4.75,55.5,finished,didn't withdraw,M,North Western Region,Lower Than A Level,60-70%,0-35
5045,481947,29,71,0.0,6.0,70.0,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,50-60%,0-35
5046,482012,825,2595,38.119594020344216,-1.0,89.66666666666667,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,20-30%,0-35
5047,482030,1424,5348,52.86379332928436,2.25,86.25,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,80-90%,0-35
5048,482071,5400,26040,73.86126170942663,-38.916666666666664,77.33333333333333,finished,didn't withdraw,M,South Region,Lower Than A Level,80-90%,0-35
5049,482083,11382,39284,78.9986503016501,-0.8571428571428571,71.14285714285714,finished,didn't withdraw,F,South Region,Lower Than A Level,70-80%,35-55
5050,482117,98,163,0.0,9.0,40.0,finished,didn't withdraw,M,North Western Region,Lower Than A Level,20-30%,0-35
5051,482145,1204,2947,65.13511597697,1.1428571428571428,46.0,finished,didn't withdraw,F,London Region,A Level or Equivalent,80-90%,0-35
5052,482173,1868,5002,40.85218039344888,-28.11864406779661,93.50847457627118,unfinished,late withdrawal,F,Scotland,A Level or Equivalent,30-40%,0-35
5053,482187,12036,58452,73.73830297307703,-38.583333333333336,87.83333333333333,finished,didn't withdraw,F,North Region,A Level or Equivalent,10-20,0-35
5054,482264,942,2928,29.21329605961413,8.333333333333334,47.666666666666664,unfinished,late withdrawal,F,West Midlands Region,A Level or Equivalent,30-40%,35-55
5055,482275,327,951,91.75771499372446,-51.666666666666664,72.0,finished,didn't withdraw,M,North Western Region,Lower Than A Level,30-40%,35-55
5056,482280,5488,19000,67.83312858281957,0.0,76.5,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,90-100%,0-35
5057,482356,2013,5522,61.45146293336489,1.0909090909090908,78.0909090909091,finished,didn't withdraw,F,Wales,Lower Than A Level,10-20,0-35
5058,482406,474,2316,38.28497264508338,2.3333333333333335,76.66666666666667,finished,didn't withdraw,M,South Region,A Level or Equivalent,80-90%,0-35
5059,482467,1089,2431,55.830710024306356,1.1818181818181819,83.63636363636364,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,30-40%,0-35
5060,482513,14376,71424,73.77512609795546,-74.25,84.16666666666667,finished,didn't withdraw,F,North Western Region,Lower Than A Level,20-30%,35-55
5061,482644,8304,38820,80.05662331789254,-19.666666666666668,91.08333333333333,finished,didn't withdraw,M,London Region,HE Qualification,10-20,0-35
5062,482677,973,4081,60.70591679015592,-21.142857142857142,90.71428571428571,finished,didn't withdraw,F,South East Region,Lower Than A Level,70-80%,0-35
5063,482680,1600,3220,62.650722609386264,-0.9,86.7,finished,didn't withdraw,M,Scotland,A Level or Equivalent,60-70%,0-35
5064,482710,2290,8530,57.95185407995458,9.2,89.0,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,70-80%,35-55
5065,482726,2864,16280,49.440873778686395,-1.25,88.25,finished,didn't withdraw,F,South Region,Post Graduate Qualification,90-100%,35-55
5066,482745,876,3884,72.59387693009607,2.0,45.75,finished,didn't withdraw,M,South East Region,A Level or Equivalent,70-80%,0-35
5067,482751,33,93,0.0,3.0,100.0,unfinished,normal withdrawal,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35
5068,482766,1353,3245,55.29334708601861,-0.18181818181818182,71.27272727272727,finished,didn't withdraw,F,South Region,HE Qualification,50-60%,35-55
5069,482810,711,1575,66.84015061897323,2.111111111111111,87.88888888888889,finished,didn't withdraw,F,South East Region,A Level or Equivalent,30-40%,0-35
5070,482843,22356,112284,74.67359139211564,-22.916666666666668,78.0,finished,didn't withdraw,F,Ireland,Lower Than A Level,0-10%,35-55
5071,482856,9688,21784,67.51498087380526,0.9285714285714286,80.92857142857143,finished,didn't withdraw,F,Ireland,HE Qualification,0-10%,35-55
5072,482868,2665,8524,80.77345368171483,-4.672131147540983,75.27868852459017,unfinished,normal withdrawal,M,South East Region,Lower Than A Level,60-70%,0-35
5073,482938,94,381,0.0,3.0,11.0,unfinished,didn't withdraw,M,South East Region,Lower Than A Level,30-40%,35-55
5074,482945,396,1260,25.469931120918798,6.25,63.25,unfinished,late withdrawal,M,Wales,Lower Than A Level,10-20,35-55
5075,483031,2959,5610,58.957206116895065,-0.45454545454545453,88.54545454545455,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,20-30%,0-35
5076,483037,12720,46320,80.01666493091716,-65.16666666666667,67.75,finished,didn't withdraw,M,London Region,No Formal quals,10-20,35-55
5077,483064,7513,22814,55.29334708601861,1.1818181818181819,83.81818181818181,finished,didn't withdraw,F,North Region,A Level or Equivalent,40-50%,0-35
5078,483074,4730,13046,55.33879990675275,2.4545454545454546,80.18181818181819,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,30-40%,0-35
5079,483108,3402,10040,56.073930790392374,0.6666666666666666,79.14285714285714,unfinished,normal withdrawal,F,North Western Region,A Level or Equivalent,80-90%,0-35
5080,483109,3600,9440,52.39844109526049,0.9,78.0,finished,didn't withdraw,F,London Region,HE Qualification,50-60%,0-35
5081,483131,1428,3944,52.86379332928436,-2.0,82.75,finished,didn't withdraw,M,Wales,A Level or Equivalent,20-30%,0-35
